user_id,user_screen_name,user_name,user_ location,user_description,Geo: ,coordinates,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,place,is_retweet
1499377304878911492,bitcoin216,bitcoin21,world,"https://t.co/uVSxyXf4Fr as a news & information providing site completely dedicated towards crypto-currency, is to make other people realize the importance of the digital",,,2020-06-21 14:38:59+00:00,239,246,102,False,2022-03-03 13:33:01+00:00,China’s share in Bitcoin transactions declined 80% post crackdown: PBoC https://t.co/4KmLLlOxO4,,WordPress.com,,False
1499377303515799559,cryptovitas,Vitacoin,MF world,By Doctor @KrittanawongMD. A low-key coin that will be used in #metaverse. Follow me to support our #crypto communities.,,,2022-01-10 23:11:32+00:00,430,2,0,False,2022-03-03 13:33:00+00:00,"RT @ShehzadZeda: #DeFi #TeleFy #DEX #cryptocurrency #Ethereum #BinanceSmartChain #Bitcoin
#Airdrop #polkadot #MATIC #Polygon $TELE #Cardano…","['DeFi', 'TeleFy', 'DEX', 'cryptocurrency', 'Ethereum', 'BinanceSmartChain', 'Bitcoin', 'Airdrop', 'polkadot', 'MATIC', 'Polygon', 'Cardano']",cool2220,,False
1499377303108952071,XeronBot,Xeron Bot,Crawling Twitter,"Beep! Boop!
I am a Bot that likes and retweets latest tweets with #100DaysOfCode
Created by: @Musheer360",,,2021-01-26 12:44:42+00:00,709,1,46851,False,2022-03-03 13:33:00+00:00,"RT @JobPreference: NEED a JOB?
Sign up now https://t.co/o7lVlsl75X
FREE OF CHARGE. NO MIDDLEMEN
#Robotics #AIEthics #MachineLearning #AI #P…","['Robotics', 'AIEthics', 'MachineLearning', 'AI']",Xeron TweetBot,,False
1499377301632389128,Jessica69414718,Jessica Jackson,,,,,2022-02-18 13:01:13+00:00,0,0,0,False,2022-03-03 13:33:00+00:00,"RT @Dennis_Porter_: If #Bitcoin had zero capital gains tax, how would that change your approach to the asset?",['Bitcoin'],Twitter Web App,,False
1499377300848082948,Zealdorn,Z,,,,,2016-01-07 20:01:49+00:00,3057,2351,4875,False,2022-03-03 13:33:00+00:00,Cryptostreet: Data Shows Bitcoin Accumulation Rising at Rapid Speed https://t.co/JP5Ei9xmZb,,Twitter Web App,,False
1499377300588331014,Najnin6510,Najnin Sultana,,,,,2018-02-02 07:20:59+00:00,1685,1878,1966,False,2022-03-03 13:33:00+00:00,#IgniteBlockchain #Ignite #IGT #blockchain #cryptocurrency #technology #bitcoin #money #crypto #Binance #BNB #cryptocurrencies #fintech Great project! One of the few successful projects. I recommend to join this project. This team is very strong.,"['IgniteBlockchain', 'Ignite', 'IGT', 'blockchain', 'cryptocurrency', 'technology', 'bitcoin', 'money', 'crypto', 'Binance', 'BNB']",Twitter for Android,,False
1499377299128389635,babyavabell,Ava bell,,All about fun 😘🍑,,,2021-01-19 02:12:51+00:00,72,35,327,False,2022-03-03 13:32:59+00:00,"Right now it’s low, it’s the strategy to make bitcoin enter the market. Soon it will increase!! Start buying

Enter my invitation code for LUNO malaysia and enjoy free money of MYR 25! Literally free 🚀🚀

Luno Promo Code: V29BYQ
#bitcoin",,Twitter for iPhone,,False
1499377293202169864,linhxinh13579,Linh nguyễn,,nói nhiều vui vẻ,,,2022-03-01 14:48:13+00:00,0,1,0,False,2022-03-03 13:32:58+00:00,How To Use Coinbase | How To Buy Bitcoin On Coinbase https://t.co/znxU5yVbAg via @YouTube,,Twitter Web App,,False
1499377292723859459,SJ_Colegio,Saint Jonh,,,,,2010-06-08 19:14:15+00:00,3,2,0,False,2022-03-03 13:32:58+00:00,"RT @TraderKoz: Rate increases mean high beta stocks down, commodities up.

Bitcoin trades like a high beta stock, but from a fundamental pe…",,Twitter for iPhone,,False
1499377290098188293,mandlazuri,mandla,"KwaZulu, South Africa","A believer💒
A go getter🏃
A father of 2👫
A husband to be💑
An optimistic👓
Artisan🛠️📚👨‍🔧",,,2016-11-11 20:58:32+00:00,247,956,413,False,2022-03-03 13:32:57+00:00,"@SowetanLIVE Being the head of the home isn't easy, you are expected to provide for the home, I lost my job during the pandemic and relied on the little money I had,things were hard until I met @_ambreymarcus1 and started Bitcoin trading, I earned  R150,000 in 3 weeks thanks @_ambreymarcus1.",,Twitter for Android,,False
1499377288718213122,RemsikRene,Rene.Remsik,Slovak Republic,"Blog Manager ✍️ / NFT World News 🌎  Crypto Trader 🚀

I don't provide any financial advice",,,2021-11-03 12:57:27+00:00,6640,29,1287,False,2022-03-03 13:32:57+00:00,RT @SwanBitcoin: #Bitcoin Meme of the Day: https://t.co/nHV9mU0jOi,['Bitcoin'],Twitter Web App,,False
1499377288118419457,hyper_high,Hyper High,,Too many forgotten epiphanies.,,,2012-01-10 05:27:37+00:00,369,1877,14101,False,2022-03-03 13:32:57+00:00,@JoshuaG50144155 @W2Freedom @lexfridman @saylor I really appreciate it. Robert Breedlove is the guy who got me hyped about bitcoin. It's like we are at a revolutionary time in history,,Twitter for iPhone,,False
1499377287145267200,MotinMaliha,Maliha Motin,,Follow back 💯,,,2021-11-08 14:49:26+00:00,2690,3167,2098,False,2022-03-03 13:32:56+00:00,#DeFi #TeleFy #DEX #cryptocurrency #Ethereum #BinanceSmartChain #Bitcoin #Airdrop #polkadot #MATIC #Polygon $TELE #Cardano #ETH https://t.co/qmKwnvqZEf,"['DeFi', 'TeleFy', 'DEX', 'cryptocurrency', 'Ethereum', 'BinanceSmartChain', 'Bitcoin', 'Airdrop', 'polkadot', 'MATIC', 'Polygon']",Twitter for Android,,False
1499377286986223626,sergeiprokopiev,Lorin Garam Han,"Seoul, Korea ","Colourful and Multiple, written by the Morandot.",,,2014-12-04 03:16:32+00:00,3951,4414,392149,False,2022-03-03 13:32:56+00:00,RT @guardian: Every bitcoin helps: why Ukraine is soliciting for cryptocurrency donations https://t.co/SFxF5meBum,,Twitter for Android,,False
1499377285631258625,SarahAbigail024,Sarah Abigail,,,,,2022-02-07 08:47:52+00:00,0,2,0,False,2022-03-03 13:32:56+00:00,RT @IIICapital: Gotta weird feeling #Bitcoin is about to do its parabolic upward move thing.,['Bitcoin'],Twitter for Android,,False
1499377285614419969,cdcm99,THE ACCOUNTANT 🟩..........THE BITCOIN CORPORATION,,"VOLCANO BITCOIN MINING CYBER HORNET COMMANDO 2016 STACKER. IF YOU ARE NOT SHITPOSTING, YOU ARE WASTING YOUR TIME, #BITCOIN IS THE WAY.",,,2013-05-15 15:00:23+00:00,1750,530,23934,False,2022-03-03 13:32:56+00:00,"THEY ARE JUST ACTING LIKE IF THEY WILL ACT ON THE TOPIC…

BUT WE ALL KNOW THE GOVERNMENT IS IN THE GAME SINCE ALL THESE SHITCOINS ARE A PART OF THE STRATEGY TO DISTRACT NORMIES FROM REAL MONEY : #BITCOIN https://t.co/rGCHfCulGY",,Twitter for iPhone,,False
1499377284788396033,redoy000111,Nizamul Haque,,,,,2020-05-31 09:58:13+00:00,29,526,668,False,2022-03-03 13:32:56+00:00,"THEY ARE JUST ACTING LIKE IF THEY WILL ACT ON THE TOPIC…

BUT WE ALL KNOW THE GOVERNMENT IS IN THE GAME SINCE ALL THESE SHITCOINS ARE A PART OF THE STRATEGY TO DISTRACT NORMIES FROM REAL MONEY : #BITCOIN https://t.co/rGCHfCulGY",,Twitter Web App,,False
1499377284758786050,bitcoin_eagle,Bitcoin Eagle ∞/21M,,"#Bitcoin is special.
#Bitcoin is honest.
#Bitcoin doesn't need oracles.
#Gold lasted 5000 years #Bitcoin will as well.
#ETH is a commodity",,,2020-02-20 22:59:48+00:00,1038,755,167899,False,2022-03-03 13:32:56+00:00,"@rifflections @juliaioffe @terrelljstarr They planned blitzkrieg, take the government without fight. Hungary 1956 Czechoslovakia 1968",,Twitter for Android,,False
1499377284477771778,VektorNews,VEKTOR_news,"swizerland, Berne","https://t.co/ggKHwA9ZsR / https://t.co/FgFNvAls6n #VEKTOR token #BNB #BSC #BTC #NFT #USDT #ETH #Binance #LTC KYC/burn/Refi/LQ/Audit
0xf2da079867785018e6d823dd0ff332f05aafe485",,,2022-02-14 09:51:20+00:00,1446,459,479,False,2022-03-03 13:32:56+00:00,"#VEKTOR
https://t.co/lzni6m9slO
https://t.co/h4yYLUm2pS

Ukraine Confirms Airdrop After Receiveing Over $30M Worth of Crypto Donations
March 3, 2022 CryptoExpert Bitcoin

more information
👇

https://t.co/uBLPy2iYHI https://t.co/1xkZpLyi9P",['VEKTOR'],Twitter Web App,,False
1499377284066775040,Kendrixmatt,KcSteins,9 planetz,Curious 🤔,,,2013-06-14 13:19:36+00:00,23,613,2,False,2022-03-03 13:32:56+00:00,@saylor Bitcoin is a bully #BTC😃 https://t.co/z2moSppm4k,['BTC'],Twitter for Android,,False
1499377283429289988,ArmchairGod,Talentless but connected af,bottom of da coochie hole ,"comforting the disturbed while disturbing the comfortable at the same damn time.... 
#bitcoin

Don't follow me I don't need nor want followers frfr....",,,2014-07-09 19:23:41+00:00,185,1154,26600,False,2022-03-03 13:32:56+00:00,RT @rsalame7926: Bitcoin is everything the United States was founded on,,Twitter for Android,,False
1499377283135832067,_simplylinda,Linda,米兰,"The flower of idealism will eventually open in the soil of romanticism, and my passion will always burn in the reality of the ordinary!",,,2022-02-19 13:50:25+00:00,50,89,1461,False,2022-03-03 13:32:56+00:00,@LadyofCrypto1 Bitcoin for Financial Freedom,,Twitter Web App,,False
1499377282892374018,el_selmane,selmane el,,,,,2021-06-08 14:46:01+00:00,35,80,2359,False,2022-03-03 13:32:55+00:00,RT @MatthewHyland_: #Bitcoin 4 Hour MACD Bear Cross Alert 🚨 https://t.co/80qeqsup7H,['Bitcoin'],Twitter for iPhone,,False
1499377282384867331,SJ_Colegio,Saint Jonh,,,,,2010-06-08 19:14:15+00:00,3,2,0,False,2022-03-03 13:32:55+00:00,RT @TraderKoz: #Bitcoin is a boomer coin,['Bitcoin'],Twitter for iPhone,,False
1499377281092833285,tenkcrypto,Tenkcrypto,,alms seeker,,,2019-04-18 15:50:14+00:00,103,72,863,False,2022-03-03 13:32:55+00:00,"RT @Susansonlineag1: Sign up for the first #Bitcoin rewards card and get 5,000 sats for using my referral link to sign up for Fold! https:/…",['Bitcoin'],Twitter Web App,,False
1499377278698065920,mandlazuri,mandla,"KwaZulu, South Africa","A believer💒
A go getter🏃
A father of 2👫
A husband to be💑
An optimistic👓
Artisan🛠️📚👨‍🔧",,,2016-11-11 20:58:32+00:00,247,956,413,False,2022-03-03 13:32:54+00:00,"@BDliveSA Being the head of the home isn't easy, you are expected to provide for the home, I lost my job during the pandemic and relied on the little money I had,things were hard until I met @_ambreymarcus1 and started Bitcoin trading, I earned  R150,000 in 3 weeks thanks @_ambreymarcus1.",,Twitter for Android,,False
1499377275602497537,EfrzXm,Nina,New York state Lower Manhattan,I like good people and good music and food. I like Polar Bears and STL Cardinals. The most important thing is that I like the encrypted assets BTC and ETH.,,,2021-12-02 10:36:38+00:00,146,349,651,False,2022-03-03 13:32:54+00:00,"As a girl, there's nothing more to show off than financial independence #BTC #ETH #USDT #Bitcoin","['BTC', 'ETH', 'USDT', 'Bitcoin']",Twitter Web App,,False
1499377273689948165,IamEmmaBot,エマ,BlockChain,I retweet #100DaysOfCode #JavaScript. I love to read books. Buy me a book - https://t.co/j5fZhEZuNP,,,2021-09-29 01:48:23+00:00,104,1,6,False,2022-03-03 13:32:53+00:00,"RT @JobPreference: #Hiring ?
Sign up now https://t.co/o7lVlsl75X
FREE OF CHARGE. NO MIDDLEMEN
#Robotics #AIEthics #MachineLearning #AI #Pyt…","['Hiring', 'Robotics', 'AIEthics', 'MachineLearning', 'AI']",PhilipJFry,,False
1499377273530634245,Mono66006249,Mono,,"You must trust yourself in anything, even if you are not good at it🏋️🏄⛷️🏊🏇",,,2020-10-26 15:38:47+00:00,0,24,32,False,2022-03-03 13:32:53+00:00,"RT @mirutoken: We want to make MIRU the largest digital business development center in the world🤝🌎

Join #MIRUTOKEN 
👇👇👇

⭕️https://t.co/l5…",['MIRUTOKEN'],Twitter for Android,,False
1499377265544769540,mandlazuri,mandla,"KwaZulu, South Africa","A believer💒
A go getter🏃
A father of 2👫
A husband to be💑
An optimistic👓
Artisan🛠️📚👨‍🔧",,,2016-11-11 20:58:32+00:00,247,956,413,False,2022-03-03 13:32:51+00:00,"@EFFSouthAfrica @Julius_S_Malema Being the head of the home isn't easy, you are expected to provide for the home, I lost my job during the pandemic and relied on the little money I had,things were hard until I met @_ambreymarcus1 and started Bitcoin trading, I earned  R150,000 in 3 weeks thanks @_ambreymarcus1.",,Twitter for Android,,False
1499377265456656391,TobExpress,TOBEXPRESS🗯,TOBEXPRESS Blockchain ,"much love ❤ for cryptocurrency trading ❤ 
$DeFi $NFTS #Metaverse ad #BNB #BITCOIN",,,2020-10-04 11:58:55+00:00,547,579,23096,False,2022-03-03 13:32:51+00:00,RT @saylor: #Bitcoin is the only thing you can truly own.,['Bitcoin'],Twitter for Android,,False
1499377264978391043,RandomSapien13,Sovereign Individual,❌Wonderland,"Life's a 'SHORT STORY'!
We merely recite the stories that we read. Agreement/Disagreement is insignificant.
NOT SUBJECTED TO AUTHORITY.
Peace🙏🏻",,,2021-06-14 05:45:54+00:00,264,37,730,False,2022-03-03 13:32:51+00:00,RT @saylor: #Bitcoin is the only thing you can truly own.,['Bitcoin'],Twitter for Android,,False
1499377264118620164,johnmorganFL,John Morgan,"For now, Earth","Even when he has a 50/50 shot, the odds are 80/20 in his favor. Self-awarded PhD in Cryptonomics 💎🙌",,,2013-12-08 02:06:19+00:00,28590,20512,115,False,2022-03-03 13:32:51+00:00,"Bitcoin a 'good bet' if Fed continues easing to avoid a recession — analyst

https://t.co/59Rx3pQkPE",,Twitter Web App,,False
1499377261232930816,JohanGroen6,Johan Groen,Nederland,"#Bitcoin ⚡ The character of the owner determines the future of the asset.

traveller | car fiddler | caregiver | coach | entrepeneur | enabler | provider.",,,2021-01-29 10:43:32+00:00,641,314,74611,False,2022-03-03 13:32:50+00:00,"RT @SwanBitcoin: ""Maybe we should have something else out there, that other countries can't harm us with, and that is impervious to inflati…",,Twitter Web App,,False
1499377260490596356,cryptovitas,Vitacoin,MF world,By Doctor @KrittanawongMD. A low-key coin that will be used in #metaverse. Follow me to support our #crypto communities.,,,2022-01-10 23:11:32+00:00,430,2,0,False,2022-03-03 13:32:50+00:00,RT @EllensohnStefan: Check out Lion-child-club#72 by Lion-Child-Club at https://t.co/wI2eIg81Sr NFT! https://t.co/3Yb4tYlyGM via @cryptocom…,,cool2220,,False
1499377258921873411,The_Matrixxx_,Matrixxx,Internet ,Creator | Think it believe it! Buddhist | Crypto Investor & comedian | Do your own research | #BTC #QNT #Hbar,,,2020-02-26 16:05:13+00:00,251,624,9132,False,2022-03-03 13:32:50+00:00,RT @saylor: #Bitcoin is the only thing you can truly own.,['Bitcoin'],Twitter for Android,,False
1499377258309500931,vincenz0o2,vincenzo,mars,xac,,,2021-10-16 14:06:23+00:00,0,41,41,False,2022-03-03 13:32:50+00:00,"RT @Sharpbooks_: NBA: 
Hornets +3 1U 
Knicks +10.5 1U
Rockets +13.5 1U 
Heat under 227 1U 

NCAAB: 
Creighton +4.5 1U 
Mississippi St +4 1U…",,Twitter Web App,,False
1499377255918850052,BurakSmith,Burak Smith 🔺,Planet Earth,"Crypto Investor who firmly believes BTC & Other Genuine Crypto Currencies is going to be the future! #HOS   6️⃣5️⃣
 #CRO",,,2015-03-14 07:16:22+00:00,300,4980,7720,False,2022-03-03 13:32:49+00:00,"RT @PixelMinersNFT: 🚨GIVEAWAY🚨

⛏Our biggest giveaway to date! 

👉🏽10x $SOL
👉🏽15x WL Spots

To enter:
Follow &amp; RT

- The first #Solana #NFT…","['Solana', 'NFT']",Twitter Web App,,False
1499377255562235914,mikeroche,Mike Roche,,"20yrs designing and servicing Industrial networks,  Industrial CyberSecurity ISA/IEC 62443 Certified,  #Bitcoin ⚡ Full  Node operator.",,,2009-04-02 00:10:48+00:00,712,1381,52959,False,2022-03-03 13:32:49+00:00,RT @saylor: #Bitcoin is the only thing you can truly own.,['Bitcoin'],Twitter Web App,,False
1499377251422547976,Xentagz,Dennis Parker,"Weimar, Deutschland",#Bitcoin is fixing the world 🇸🇻,,,2008-05-09 20:09:57+00:00,32796,219,61048,False,2022-03-03 13:32:48+00:00,"RT @BitcoinMagazine: 💥 US Senate Candidate: ""America should be the #Bitcoin capital of the world."" 🇺🇸 https://t.co/B8cxq4cwcu",['Bitcoin'],Tweetbot for iΟS,,False
1499377250818756610,khingzuza,khingzixzax007,,,,,2016-02-17 07:18:33+00:00,62,104,8304,False,2022-03-03 13:32:48+00:00,"RT @bbtc: #Bitcoin Price: $43,500 📉 https://t.co/eSVJ1na8Gb",['Bitcoin'],Twitter Web App,,False
1499377249975517187,Orlayinkah,Winston adeyinka,Lagos,Easy going guy not for trouble but for peace and ready meet cool people.,,,2012-02-04 16:23:49+00:00,92,553,97,False,2022-03-03 13:32:48+00:00,"Hey I joined a network called SurveyJ and earned $22,735 today! You get paid for surveys and posting on social media. Sign up with my link for an instant $40 signup bonus! https://t.co/QzPpk8gjLs #SurveyJ #cashapp #bitcoin",,Twitter Web App,,False
1499377249270784001,butts_01,Corey Butts,"Nyack, NY",The reward for work well done is the opportunity to do more,,,2020-02-11 11:12:53+00:00,61,774,409,False,2022-03-03 13:32:47+00:00,"@BDliveSA For all those who are new to this working from home Bitcoin trading options 

Here's a little tip:

Get a trusted Bitcoin expert and stick to her @_elizabeth467

Invest and play at similar times each day.
Because :
In times of chaos, your investment is your anchor to success",,Twitter for Android,,False
1499377248117436420,ryanimbriale,ryanimbriale.btc,"Miami Beach, FL","Passionate About Decentralization. 
@Stacks
#Bitcoin #NFT #RealEstate #Miami",,,2009-11-29 21:51:16+00:00,928,1217,417,False,2022-03-03 13:32:47+00:00,RT @mikealfred: BREAKING: Some bank that ignored #Bitcoin for years suddenly has an informed opinion.,['Bitcoin'],Twitter Web App,,False
1499377242191069185,BigwinJaeme,Quenny,"Mars, PA","Quantity vs Quality.😛😛😛😛😛😛
#BNB $BNB #BSC
#Cryptocurrency
#Lefit

#Save",,,2021-06-26 13:30:13+00:00,122,4988,2715,False,2022-03-03 13:32:46+00:00,"RT @chitaglorya__: giveaway 200$ | 2,800,000 IDR

-- rt follow @flagnetwork_NFT 

-- rt &amp; quoted their pinned with 
#FlagNetwork #IDO #cryp…","['FlagNetwork', 'IDO']",Twitter for Android,,False
1499377241322672132,epicredchuck123,E,,I am a person who likes things.,,,2021-09-16 02:14:04+00:00,47,764,2085,False,2022-03-03 13:32:46+00:00,"RT @BrMeSmEth: Drop your #NFT to find buyer today!

Your #ETH address for surprise! 👇💸

#Bitcoin","['NFT', 'ETH', 'Bitcoin']",Twitter for iPhone,,False
1499377240504774662,SJ_Colegio,Saint Jonh,,,,,2010-06-08 19:14:15+00:00,3,2,0,False,2022-03-03 13:32:45+00:00,"RT @TraderKoz: $BTC

Bitcoin has had a pretty incredible 38% bounce from the lows in daily demand. 

We're now coming up into resistance at…",,Twitter for iPhone,,False
1499377239158411266,Dorrismephlo,Dorris mphelo,,Child of GOD i smile sleep without any worry 🇿🇦,,,2020-12-17 20:54:02+00:00,269,178,3085,False,2022-03-03 13:32:45+00:00,@Asmali77 I won't be sharing this good news on how am getting paid from @Brandonkaren11 platform if I didn't see others testifying I was doubting but now that am experiencing how great her platform work.I also recommend you to @Brandonkaren11 bitcoin mining for safe and secured investment,,Twitter for Android,,False
1499377238432788482,samsonojo001,OJO SAMSON,,,,,2018-10-29 12:35:20+00:00,19,45,47,False,2022-03-03 13:32:45+00:00,"RT @JohnEDeaton1: I have to be candid, with everything that’s going on in the 🌎 today, I’m surprised that #Bitcoin and Crypto assets are be…",['Bitcoin'],Twitter for iPhone,,False
1499377235798671361,serdarkara_sk,🇹🇷𝓢𝓮𝓻𝓭𝓪𝓻 𝓚𝓪𝓻𝓪🇹🇷,"Aziziye, Türkiye",ERZURUMSPOR #SHINJA#,,,2017-06-17 18:21:50+00:00,29,197,123,False,2022-03-03 13:32:44+00:00,"RT @ffurknaydnn: @DogezillaArmy #SHINJA Is Now Accepting Application's For Projects To Be Listed On #DOJOSWAP 🥷🤝 ‼️  👀👀

#ETH #BSC #Polygon…","['SHINJA', 'DOJOSWAP', 'ETH', 'BSC', 'Polygon']",Twitter for iPhone,,False
1499377233194110987,ErikKafrissen,Erik Kafrissen,"Lanark Highlands, Ontario","proud papa, inappropriate husband, crazy chef, passionate sailor,obsessed coin and paper money aficionado, cautious investor, open heart philosophisor",,,2022-02-08 18:53:51+00:00,1,2,0,False,2022-03-03 13:32:44+00:00,Heading to El Salvador tomorrow to checkout the world’s first Bitcoin economy. #bitcoinbeach,['bitcoinbeach'],Twitter for iPhone,,False
1499377226760044548,DPrasatzis,Demetris Prasatzis,Planet Earth ,Rise and Rise Again Until Lambs Become Lions.,,,2011-02-07 13:46:23+00:00,2308,5002,15173,False,2022-03-03 13:32:42+00:00,@LadyofCrypto1 You don't know what you missed them day's but you're here with #Bitcoin and you doing things most people don't understand! I suggest a pic at swimming pool on a inflatable flamingo with a bubbly in your hand this summer from 5* hotel somewhere in the med with full loaded sunshine,['Bitcoin'],Twitter for Android,,False
1499377226118320138,Coinconomics_,Coinconomics,London,"A one stop shop for Crypto REVIEWS│COINS│NEWS                                            

Me: Tech Lawyer📚🌱 & HODLer💎🙌",,,2021-02-10 00:15:33+00:00,108,87,798,False,2022-03-03 13:32:42+00:00,"@_kabat_ @oceanone34 @RaoulGMI Literally anything is possible. 

Scary. 

I'm positioned in:

A house (property)
Crypto. Probably 90%+ of which is bitcoin
Stablecoins earning yield (aka the equiv of what was cash in a savings account in years gone by)
No stonks at all
Some actual cash in bank, not much",,Twitter for Android,,False
1499377225094901760,EvanLeeDyer,Crypto Dr. House,North America,Embr Community Success Team - https://t.co/y8JVqkm6vR -Personal profile- *NOTHING ON HERE IS FINANCIAL ADVICE* #Crypto #BNB #BTC #BSC #Solana #NFTs #NFT,,,2011-11-09 14:25:59+00:00,722,4342,6172,False,2022-03-03 13:32:42+00:00,"@T3rryT123 @btc @ETH @nftworldsNFT Highly suggest checking out $Embr now!

Embr Checkout releasing this month!

🔶Contact us today!
✅Embed to ANY site for FREE
🛒Buy over 6000+ cryptos in seconds
💳Buy with CC/Debit
➡️https://t.co/vmmawrThSY

#JoinEmbr #BSC #NFT #Crypto #SHIB #CryptoNews  #Bitcoin https://t.co/cpB6zHNzKd",,Twitter Web App,,False
1499377225023385602,PizzaTruck3,pizza_over_alpha,,@flokisaiyan maxi,,,2020-10-30 16:58:39+00:00,40,591,718,False,2022-03-03 13:32:42+00:00,"RT @FlokiSaiyan: @mcgee_bags @OTC_Bitcoin @koreanjewcrypto To the moooooon! 😎🚀💎
#FLOKISUPERSAIYAN 
#flokisuper #FLOKI #ElonMusk @elonmusk #…","['FLOKISUPERSAIYAN', 'flokisuper', 'FLOKI', 'ElonMusk']",Twitter for iPhone,,False
1499377220611354625,Outsideness,Outsideness,,"Coldness be my God.

https://t.co/NEkQFBxUcX",,,2013-09-11 00:52:13+00:00,40373,2022,106131,False,2022-03-03 13:32:41+00:00,RT @GamblerWallst: #Bitcoin is backed by Autism,['Bitcoin'],Twitter Web App,,False
1499377217452707845,Nickroy78536039,Nick roy,,"Hello!
What's up",,,2021-06-04 14:09:55+00:00,28,844,1034,False,2022-03-03 13:32:40+00:00,"RT @ICOAnnouncement: 🎙 New Featured Project

🔷 Teddy Doge (TEDDY)

🔶 Teddy Doge is a decentralized and community-driven exchange based on t…",,Twitter Web App,,False
1499377216261693443,EALTurner,"29.9792458,31.133337","Essex, England",Coded the history of over 400 ancient/medieval states and empires.,,,2009-12-30 18:18:18+00:00,537,177,28754,False,2022-03-03 13:32:40+00:00,"@YouthInAsia6 Amount of Bitcoin in existence doesn't determine energy use. Electricity is needed to mine new coins and update the ledger. 

Proof of stake requires 'just enough' electricity for all tasks. Bitcoin on proof of work requires an excess to compete to mine the next block.",,Twitter Web App,,False
1499377213510385665,ShehzadZeda,Mustak jeda,"Gujarat, India","💯🇹🇷follow back fast 100%🇹🇷💯
#followme #followback #bounty #airdrop #cryptocurrency #BTC #ETH #Cryptocurrency",,,2021-05-05 16:44:21+00:00,5163,5553,1038,False,2022-03-03 13:32:39+00:00,"#DeFi #TeleFy #DEX #cryptocurrency #Ethereum #BinanceSmartChain #Bitcoin
#Airdrop #polkadot #MATIC #Polygon $TELE #Cardano #ETH https://t.co/fGVqnfTxwu","['DeFi', 'TeleFy', 'DEX', 'cryptocurrency', 'Ethereum', 'BinanceSmartChain', 'Bitcoin', 'Airdrop', 'polkadot', 'MATIC', 'Polygon']",Twitter Web App,,False
1499377211841081346,ksooworld_,아인🍭,,"Big Win? Soon ....

#TestinyaAin🍭",,,2020-10-25 06:27:55+00:00,837,4838,17422,False,2022-03-03 13:32:39+00:00,"RT @chitaglorya__: giveaway 200$ | 2,800,000 IDR

-- rt follow @flagnetwork_NFT 

-- rt &amp; quoted their pinned with 
#FlagNetwork #IDO #cryp…","['FlagNetwork', 'IDO']",Twitter for Android,,False
1499377207239745539,EllensohnStefan,Stefan Ellensohn,,"#NFT #Cryptocomnft #crofam #NFTCommunity 
NFT Collector
Watch my profile for outstanding Nftś
The Biggest Risk is Not Taking any Risk",,,2021-11-27 16:41:59+00:00,91,173,479,False,2022-03-03 13:32:37+00:00,"Check out Lion-child-club#72 by Lion-Child-Club at https://t.co/wI2eIg81Sr NFT! https://t.co/3Yb4tYlyGM via @cryptocom 
#cro #cryptocomnft #cryptocurrency #Bitcoin #NFTCommunity #nft #NFTs #nftcollectors
 #nftcollector #nftartist #nftart #NFTProject https://t.co/i3L2XWuKdz",,Twitter Web App,,False
1499377204429533190,EgonWijngaarden,Egon van Wijngaarden,,#Bitcoin,,,2021-01-28 22:25:04+00:00,6,72,255,False,2022-03-03 13:32:37+00:00,RT @saylor: #Bitcoin is the only thing you can truly own.,['Bitcoin'],Twitter for iPhone,,False
1499377204366839813,hodlthemos,themos.hodler,,"ACT FIRST, ENJOY LATER STAKE & HODL M-Share HODLERS",,,2021-08-11 16:12:45+00:00,7,79,248,False,2022-03-03 13:32:37+00:00,"RT @themos_io: The backbone behind all cryptocurrency, a distributed database that is shared among the nodes of a computer network. 

MOS -…",,Twitter for iPhone,,False
1499377201074130951,jacksnB,Jack,,,,,2011-05-15 16:05:16+00:00,31,443,2787,False,2022-03-03 13:32:36+00:00,"RT @DancingDeerNFT: 💎#NFTGiveaway💎

To celebrate our partnership with @CCactus_NFTs
we're giving away👇

🎁1x @CCactus_NFTs #NFT

✅To enter…","['NFTGiveaway', 'NFT']",Twitter Web App,,False
1499377200432357382,C_PoolsUnited,Cardano Pools United,,"Big collaboration of small stake pools and skilled pool operators.
Telegram: https://t.co/z6zGAdtrDr
Newsletter: https://t.co/7pp8JHNLgC",,,2021-02-25 11:06:55+00:00,335,230,597,False,2022-03-03 13:32:36+00:00,RT @WatcherGuru: JUST IN: 🇺🇦 Ukraine’s government #Bitcoin wallet reaches 200 $BTC donated.,['Bitcoin'],Twitter Web App,,False
1499377198947569666,weeblueghost,Wee Blue Ghost,,I'm a wee blue ghost haunting Twitter with Bitcoin price and Naks equivalents and Hex too!,,,2020-10-17 08:24:46+00:00,186,78,59,False,2022-03-03 13:32:35+00:00,"- 
BTC price: $43,711 / £32,677 

22.88 Naks per USD
30.6 Naks per GBP

&lt;price steady&gt; 

A #Nak is one millionth of a #Bitcoin so it is 100 #Sats. 
If a Sats are cents, Naks are dollars! 
#SatoshiNakamoto 

03/03/2022  13:32:34 GMT https://t.co/TifT9WUTMK",['Nak'],weeblueghost,,False
